"","CABSLEEPER","WEIGHTAVG","WEIGHTEMPTY","TAB_TRUCKS","TAB_MILES"
"1912","Sleeper",74000,34000,44.6009,3135494
"1913","Day",80000,NA,44.6009,446010
"1914","Day",46772,21772,44.6009,5635334
"1915","Sleeper",80000,61050,44.6009,5255245
"1916","Sleeper",79000,35000,44.6009,446010
"1918","Sleeper",77000,34000,44.6009,3918687
"1919","Sleeper",78000,28000,44.6009,3781138
"1920","Day",80000,NA,44.6009,5651257
"1921","Sleeper",80000,32000,44.6009,4460099
"1922","Day",80000,38000,44.6009,1784039
"1923","Unknown",79500,NA,44.6009,3084069
"1924","Day",52000,NA,44.6009,0
"1925","Sleeper",77500,32500,44.6009,6021133
"1926","Sleeper",80000,29000,44.6009,4460099
"1927","Unknown",80000,NA,44.6009,3084069
"1928","Sleeper",60000,25000,44.6009,1654607
"1929","Day",68000,NA,44.6009,1386466
"1930","Sleeper",75000,32000,44.6009,3493149
"1931","Day",64000,30400,44.6009,1243475
"1932","Day",65000,51267,44.6009,4395159
"1933","Day",84000,30000,44.6009,1694837
"1934","Sleeper",78000,31000,44.6009,5682567
"1935","Day",80000,63737,44.6009,2976313
"1936","Day",61050,41290,44.6009,432942
"1937","Day",35400,19400,44.6009,446010
"1938","Sleeper",79900,19000,44.6009,8268086
"1939","Sleeper",52000,NA,44.6009,0
"1941","Sleeper",80000,NA,44.6009,1360687
"1942","Sleeper",80000,35000,44.6009,3133933
"1943","Unknown",79500,NA,44.6009,6133884
"1944","Sleeper",87000,28500,44.6009,4943083
"1945","Sleeper",80000,30000,44.6009,5575123
"1946","Sleeper",80000,NA,44.6009,3791084
"1947","Sleeper",70000,NA,44.6009,1164621
"1948","Day",66000,33936,44.6009,3222555
"1949","Sleeper",59000,34000,44.6009,1850183
"1950","Day",64000,30400,44.6009,3804821
"1951","Day",80000,NA,44.6009,2269833
"1952","Sleeper",70000,35000,44.6009,2313052
"1953","Day",78000,NA,44.6009,2493195
"1954","Day",80000,33000,44.6009,3232724
"1955","Day",65900,23000,44.6009,44601
"1956","Day",32500,NA,44.6009,341019
"1957","Day",85000,31000,44.6009,3179783
"1958","Sleeper",80000,29000,44.6009,4460099
"1960","Unknown",26500,NA,44.6009,245305
"1961","Sleeper",80000,32000,44.6009,2676059
"1962","Sleeper",80000,28800,44.6009,1493598
"1963","Sleeper",59000,34000,44.6009,5859008
"1964","Sleeper",78500,24000,44.6009,133803
"1966","Sleeper",76000,32000,44.6009,3238032
"1967","Day",63000,33936,44.6009,1473973
"1968","Sleeper",85000,31800,44.6009,3122069
"1969","Sleeper",80000,34000,44.6009,4460099
"1970","Sleeper",80000,64386,44.6009,5341414
"1971","Sleeper",88000,29900,44.6009,1856605
"1972","Sleeper",82000,34000,44.6009,4460099
"1973","Day",63000,25000,44.6009,211141
"1974","Sleeper",78000,38000,44.6009,3426783
"1975","Sleeper",71660,31660,44.6009,6690148
"1976","Sleeper",77000,32500,44.6009,4695904
"1977","Day",80000,NA,44.6009,3224205
"1978","Unknown",79500,NA,44.6009,2493195
"1979","Unknown",80000,NA,44.6009,4089241
"1980","Sleeper",79000,31800,44.6009,4357962
"1981","Sleeper",80000,32000,44.6009,3638638
"1982","Sleeper",80000,29000,44.6009,4460099
"1983","Day",62000,33936,44.6009,2027828
"1984","Sleeper",79600,32400,44.6009,5993079
"1985","Day",84500,28600,44.6009,3887243
"1986","Day",65000,54024,44.6009,5621999
"1987","Day",69500,34500,44.6009,5160423
"1988","Sleeper",78000,34000,44.6009,4014089
"1989","Sleeper",80000,61711,44.6009,3819807
"1990","Unknown",52000,NA,44.6009,0
"1991","Sleeper",75000,32000,44.6009,5352118
"1992","Day",65000,35000,44.6009,2671644
"1993","Day",75000,NA,44.6009,3016052
"2894","Day",69900,27900,7.1673,358368
"2909","Day",54000,34680,7.1673,359888
"2916","Sleeper",60000,17690,7.1673,48451
"2918","Sleeper",142000,42000,7.1673,86008
"2919","Day",78000,33000,7.1673,358368
"2922","Day",80000,NA,7.1673,5734
"2932","Day",87600,30000,7.1673,1433
"2951","Day",50000,18200,7.1673,143347
"2958","Day",61000,41000,7.1673,501715
"2960","Sleeper",50000,25000,7.1673,21502
"2961","Day",52000,NA,7.1673,0
"2963","Day",55000,25300,7.1673,93176
"2974","Day",50000,30000,7.1673,433317
"2976","Day",90000,37880,7.1673,28920
"2982","Day",70000,30000,7.1673,57339
"2983","Day",86000,17674,7.1673,444377
"2992","Day",55500,NA,7.1673,43004
"2999","Day",69900,27900,7.1673,358368
"3000","Day",70000,30000,7.1673,172196
"3005","Day",50000,30000,7.1673,53755
"3009","Day",52000,NA,7.1673,0
"3010","Day",56000,32000,7.1673,716736
"3015","Sleeper",101000,38000,7.1673,665131
"3024","Day",72000,17500,7.1673,143347
"3026","Day",53500,25420,7.1673,71795
"3029","Day",40000,18000,7.1673,6214
"3042","Day",60000,32000,7.1673,3584
"3043","Day",85000,33000,7.1673,572386
"3046","Day",47830,NA,7.1673,86008
"3050","Day",80000,20000,7.1673,3584
"3058","Unknown",50000,NA,7.1673,413944
"3081","Day",65000,30000,7.1673,112628
"3082","Day",86000,17950,7.1673,437209
"3085","Day",50000,NA,7.1673,609
"3090","Day",47830,22830,7.1673,7863
"3100","Day",52000,25780,7.1673,62385
"3107","Day",47830,NA,7.1673,10751
"3108","Day",80000,NA,7.1673,92265
"3123","Unknown",80000,32000,7.1673,21502
"3124","Sleeper",78000,37000,7.1673,69108
"3129","Day",80000,32000,7.1673,21502
"3147","Day",21000,NA,7.1673,32253
"3156","Sleeper",90000,37400,7.1673,407744
"3158","Sleeper",90000,36000,7.1673,107510
"3162","Day",35000,17500,7.1673,59382
"3163","Day",82000,32000,7.1673,20785
"3174","Day",52000,NA,7.1673,0
"3180","Sleeper",90000,35000,7.1673,143347
"3181","Day",78000,NA,7.1673,144215
"3194","Unknown",86000,NA,7.1673,520831
"3198","Day",69900,21500,7.1673,86008
"3206","Day",52000,17000,7.1673,560129
"3216","Day",72000,32540,7.1673,107510
"3219","Day",25000,NA,7.1673,0
"3227","Day",80000,32000,7.1673,21502
"3228","Sleeper",46000,18240,7.1673,43004
"3229","Unknown",52000,NA,7.1673,81185
"3238","Day",38772,20772,7.1673,173472
"3241","Day",69900,27900,7.1673,358368
"3245","Sleeper",65000,33000,7.1673,468953
"3254","Day",54000,34680,7.1673,346177
"3259","Day",50000,NA,7.1673,975
"3262","Unknown",35000,NA,7.1673,35837
"3263","Day",82000,32000,7.1673,30103
"3269","Day",80000,23500,7.1673,25086
"3272","Sleeper",54000,NA,7.1673,324990
"3279","Sleeper",60600,39600,7.1673,582363
"3287","Day",34250,34000,7.1673,48072
"3291","Day",70000,30000,7.1673,189247
"3299","Day",43000,27380,7.1673,35837
"3307","Sleeper",85000,33000,7.1673,215021
"3308","Sleeper",57500,36500,7.1673,757540
"3310","Day",28000,21340,7.1673,30103
"3319","Day",101000,NA,7.1673,47634
"3321","Sleeper",85000,NA,7.1673,66097
"3322","Day",82000,NA,7.1673,1433
"3324","Day",55500,25500,7.1673,27236
"3331","Day",80000,32000,7.1673,21502
"3338","Day",60000,NA,7.0463,84557
"3339","Sleeper",87500,32500,7.0463,211392
"3340","Day",82000,NA,7.0463,17616
"3341","Sleeper",90000,65000,7.0463,808721
"3343","Day",37360,30360,7.0463,24662
"3344","Sleeper",82000,NA,7.0463,3826
"3345","Day",80000,34000,7.0463,21139
"3347","Day",85500,36000,7.0463,140928
"3348","Sleeper",62000,20840,7.0463,250852
"3349","Sleeper",80000,38000,7.0463,522448
"3350","Day",80000,55000,7.0463,519298
"3351","Sleeper",69000,36500,7.0463,16207
"3352","Sleeper",35000,26000,7.0463,21139
"3353","Day",59170,29170,7.0463,155021
"3355","Day",58900,28720,7.0463,86664
"3356","Day",86000,17000,7.0463,429830
"3358","Sleeper",70000,30000,7.0463,107465
"3359","Day",52000,NA,7.0463,0
"3360","Sleeper",80000,33580,7.0463,517783
"3361","Day",43000,28000,7.0463,35232
"3362","Sleeper",90000,38000,7.0463,765379
"3364","Day",80000,40000,7.0463,506706
"3367","Sleeper",65000,NA,7.0463,115864
"3369","Unknown",59170,NA,7.0463,7046
"3370","Day",86000,17000,7.0463,429830
"3371","Day",76000,56000,7.0463,4580
"3374","Day",50000,20000,7.0463,141562
"3375","Sleeper",52000,NA,7.0463,0
"3376","Day",60000,23640,7.0463,55617
"3377","Sleeper",52000,NA,7.0463,0
"3378","Sleeper",101000,37000,7.0463,704639
"3379","Day",40000,NA,7.0463,211392
"3381","Day",84000,41060,7.0463,7046
"3382","Unknown",80000,NA,7.0463,38241
"3383","Day",62960,32960,7.0463,98649
"3384","Day",82000,NA,7.0463,46830
"3385","Sleeper",150000,50000,7.0463,352320
"3388","Sleeper",42000,18000,7.0463,70464
"3389","Sleeper",80000,28690,7.0463,352207
"3392","Sleeper",86000,18825,7.0463,676454
"3393","Day",70000,30000,7.0463,150018
"3394","Day",70000,17000,7.0463,11704
"3395","Sleeper",80000,38000,7.0463,118027
"3398","Sleeper",102000,46500,7.0463,105696
"3399","Sleeper",75000,19180,7.0463,454675
"3400","Sleeper",78000,32000,7.0463,1120376
"3403","Sleeper",80000,30000,7.0463,42278
"3404","Day",83000,31060,7.0463,11147
"3405","Sleeper",86000,19580,7.0463,930370
"3408","Sleeper",40000,27905,7.0463,11803
"3409","Day",30000,21050,7.0463,62692
"3410","Unknown",40000,NA,7.0463,166584
"3411","Day",75000,27000,7.0463,35232
"3412","Sleeper",80000,27000,7.0463,422784
"3413","Day",108600,34200,7.0463,372049
"3415","Sleeper",80000,40000,7.0463,242692
"3416","Sleeper",88000,38000,7.0463,260984
"3417","Sleeper",77000,NA,7.0463,140928
"3418","Day",83160,30160,7.0463,14198
"3419","Day",36000,26000,7.0463,17616
"3420","Unknown",80000,NA,7.0463,58464
"3421","Day",38445,24620,7.0463,236759
"3422","Sleeper",75000,35000,7.0463,916031
"3424","Day",70000,36000,7.0463,14093
"3425","Sleeper",60000,35000,7.0463,352320
"3427","Sleeper",100000,39000,7.0463,140928
"3428","Sleeper",107000,63000,7.0463,775103
"3429","Day",66000,30000,7.0463,17616
"3430","Day",80000,NA,7.0463,30159
"3431","Day",85500,36500,7.0463,126835
"3432","Sleeper",86000,18825,7.0463,676454
"3433","Day",45000,NA,7.0463,30898
"3434","Day",80000,38000,7.0463,101665
"3435","Sleeper",82000,37000,7.0463,70464
"3436","Day",90000,31200,7.0463,28186
"3437","Day",30000,18000,7.0463,10570
"3438","Sleeper",90109,39870,7.0463,605334
"3439","Day",66760,36760,7.0463,64982
"3440","Day",60120,30120,7.0463,90363
"3441","Day",86000,17860,7.0463,648268
"3442","Day",28000,NA,7.0463,2114
"3443","Day",90000,34500,7.0463,13318
"3444","Sleeper",70000,30000,7.0463,110544
"3445","Day",45653,NA,7.0463,63418
"3446","Sleeper",90000,38000,7.0463,1126330
"3447","Day",75000,30000,7.0463,195784
"3451","Sleeper",100000,20000,7.0463,575134
"3453","Day",90000,NA,7.0463,70422
"3456","Day",54000,20000,7.0463,27418
"3457","Sleeper",136500,50800,7.0463,239225
"3458","Sleeper",80000,18000,7.0463,81492
"3459","Sleeper",62000,25690,7.0463,140928
"3461","Sleeper",80000,17000,7.0463,761010
"3462","Sleeper",93500,36000,7.0463,437898
"3463","Day",80000,28050,7.0463,7046
"3465","Sleeper",86000,17966,7.0463,496010
"3467","Sleeper",98000,36000,7.0463,711686
"3468","Day",52000,NA,7.0463,0
"3469","Sleeper",44000,31200,7.0463,70464
"3470","Day",82000,NA,7.0463,705
"3471","Day",78000,31000,7.0463,12684
"3472","Sleeper",85000,35000,7.0463,246624
"3473","Day",42000,NA,7.0463,105696
"3474","Day",90000,43000,7.0463,29947
"3475","Day",104000,NA,7.0463,140491
"3476","Sleeper",95000,38000,7.0463,211392
"3477","Sleeper",86000,18825,7.0463,676454
"3478","Day",30000,NA,7.0463,48916
"3480","Sleeper",80000,38000,7.0463,183206
"3481","Day",50000,38000,7.0463,145642
"3482","Day",82000,NA,7.0463,35232
"3483","Day",27000,NA,7.0463,2819
"3484","Day",80000,30000,7.0463,724799
"3485","Sleeper",80000,18800,7.0463,42278
"3486","Day",80000,41000,7.0463,17616
"3487","Day",87000,32000,7.0463,16242
"3488","Day",80000,27000,7.0463,77510
"3489","Day",59102,28980,7.0463,212928
"3490","Unknown",86000,21820,7.0463,352320
"3491","Day",25000,NA,7.0463,0
"3492","Sleeper",110000,51000,7.0463,317088
"3493","Day",29000,20500,7.0463,80371
"3494","Sleeper",25000,NA,7.0463,0
"3495","Day",54000,20000,7.0463,59697
"3496","Day",52000,NA,7.0463,0
"3497","Day",50000,25000,7.0463,112792
"3498","Sleeper",163000,55000,7.0463,28186
"3499","Day",65000,NA,7.0463,113496
"3500","Day",77000,NA,7.0463,4291
"3501","Sleeper",45000,29500,7.0463,6941
"3502","Sleeper",90950,39960,7.0463,276909
"3503","Day",54600,29607,7.0463,52341
"3504","Sleeper",104000,39500,7.0463,739871
"3505","Day",34200,NA,7.0463,42278
"3506","Unknown",60000,NA,7.0463,7821
"3507","Day",51000,19500,7.0463,352320
"3508","Day",48060,33500,7.0463,70464
"3509","Unknown",50000,20000,7.0463,35232
"3510","Sleeper",124000,54000,7.0463,140928
"3511","Day",85500,35000,7.0463,140928
"3512","Sleeper",86000,18825,7.0463,676454
"3514","Sleeper",80000,38000,7.0463,539549
"3515","Unknown",30000,NA,7.0463,31300
"3516","Day",65000,29000,7.0463,140237
"3518","Sleeper",82000,40000,7.0463,140928
"3519","Day",86000,NA,7.0463,176160
"3520","Day",26000,NA,7.0463,2114
"3521","Day",132000,23618,7.0463,35176
"3522","Day",42000,22000,7.0463,33484
"3524","Sleeper",90000,37000,7.0463,1097793
"3525","Day",76500,27000,7.0463,130661
"3526","Day",58000,28000,7.0463,509609
"3527","Sleeper",80000,41000,7.0463,641926
"3528","Day",65000,NA,7.0463,20942
"3529","Day",51000,41400,7.0463,23704
"3531","Day",80000,24000,7.0463,105696
"3532","Day",58000,32000,7.0463,426004
"3535","Day",28050,NA,7.0463,13036
"3536","Sleeper",120000,54000,7.0463,15150
"3537","Sleeper",90000,19000,7.0463,212977
"3539","Unknown",74000,NA,7.0463,28256
"3540","Sleeper",96000,18081,7.0463,301254
"3542","Sleeper",58114,31900,7.0463,1338025
"3544","Day",75000,30000,7.0463,29947
"3545","Day",86000,NA,7.0463,6342
"3546","Unknown",84000,NA,7.0463,93900
"3550","Sleeper",30000,24000,7.0463,67645
"3551","Day",59170,29170,7.0463,169135
"3553","Sleeper",52000,NA,7.0463,0
"3554","Day",83000,32450,7.0463,16355
"3555","Unknown",95000,NA,7.0463,11704
"3556","Sleeper",86000,18825,7.0463,676454
"3557","Day",70000,30000,7.0463,197679
"3558","Day",65250,17500,7.0463,3523
"3559","Sleeper",53000,29000,7.0463,458015
"3560","Sleeper",31000,21000,7.0463,54307
"3562","Day",95000,44000,7.0463,623641
"3563","Day",60000,19000,7.0463,56371
"3564","Day",79500,32860,7.0463,34887
"3565","Day",25000,NA,7.0463,0
"3566","Day",59170,29170,7.0463,176907
"3567","Day",86000,17950,7.0463,429830
"3568","Sleeper",90000,31000,7.0463,226006
"3569","Day",78500,32000,7.0463,31709
"3570","Sleeper",65000,24000,7.0463,5285
"3571","Day",30000,20000,7.0463,126201
"3572","Sleeper",104000,42000,7.0463,563711
"3576","Sleeper",92000,42000,7.0463,352320
"3577","Sleeper",86000,36000,7.0463,317088
"3578","Sleeper",80000,22000,7.0463,140928
"3580","Day",78000,28000,7.0463,24662
"3582","Sleeper",83000,37800,7.0463,663770
"3583","Sleeper",91000,40500,7.0463,211392
"3584","Sleeper",63000,40000,7.0463,63255
"3585","Unknown",82000,NA,7.0463,432338
"3587","Day",55000,28500,7.0463,56371
"3588","Sleeper",140000,50000,7.0463,14093
"3590","Sleeper",130000,89500,7.0463,528479
"3591","Sleeper",86000,18825,7.0463,676454
"3592","Day",50000,30000,7.0463,39742
"3593","Day",52000,NA,7.0463,0
"3594","Sleeper",80000,38000,7.0463,14093
"3596","Sleeper",72500,23400,7.0463,604728
"3597","Day",90000,34400,7.0463,140928
"3598","Day",90109,NA,7.0463,26424
"3600","Day",64560,29420,7.0463,183206
"3602","Sleeper",75000,40000,7.0463,82422
"3603","Day",86000,17000,7.0463,429830
"3606","Day",40000,NA,7.0463,7046
"3607","Day",35000,29000,7.0463,274809
"3609","Day",80000,40000,7.0463,967921
"3611","Sleeper",141250,51300,7.0463,501527
"3612","Sleeper",135000,60000,7.0463,704639
"3613","Day",86000,32000,7.0463,119789
"3614","Day",60560,23780,7.0463,27270
"3615","Day",41000,31000,7.0463,1409
"3616","Unknown",80000,17500,7.0463,1240426
"3617","Day",85000,36000,7.0463,176258
"3618","Day",52000,NA,7.0463,0
"3620","Day",82000,40000,7.0463,42278
"3621","Sleeper",68000,39500,7.0463,739533
"3622","Sleeper",93000,40000,7.0463,570603
"3623","Day",220000,90000,7.0463,468909
"3624","Day",80000,19000,7.0463,3523
"3626","Day",85000,35000,7.0463,140928
"3627","Day",52000,NA,7.0463,0
"3628","Day",55000,29000,7.0463,128949
"3629","Sleeper",90000,25430,7.0463,790957
"3630","Sleeper",80000,35400,7.0463,17616
"3631","Day",86000,32650,7.0463,22548
"3632","Day",86000,33500,7.0463,19025
"3633","Day",64000,29000,7.0463,183206
"3634","Sleeper",83000,26500,7.0463,704639
"3635","Day",59780,29780,7.0463,225485
"3637","Sleeper",86000,17950,7.0463,429830
"3638","Day",45830,25830,7.0463,206558
"3639","Day",59450,NA,7.0463,31709
"3640","Day",53000,NA,7.0463,44766
"3641","Sleeper",90000,38000,7.0463,1160611
"3642","Day",78000,33000,7.0463,352320
"3643","Day",80000,30000,7.0463,119105
"3647","Day",45000,NA,7.0463,63418
"3648","Day",75000,30000,7.0463,140928
"3649","Day",86000,NA,7.0463,429830
"3650","Day",90000,28000,7.0463,35232
"3652","Sleeper",75000,28000,7.0463,35232
"3653","Sleeper",125000,33500,7.0463,775103
"3655","Day",35000,20000,7.0463,136334
"3656","Sleeper",137000,51500,7.0463,742633
"3657","Sleeper",74000,35750,7.0463,47767
"3658","Day",92000,NA,7.0463,173820
"3659","Sleeper",96000,36540,7.0463,676454
"3660","Day",49240,NA,7.0463,186095
"3662","Sleeper",50000,NA,7.0463,502802
"3664","Sleeper",60000,30000,7.0463,10570
"3665","Sleeper",90000,40000,7.0463,88080
"3666","Sleeper",80000,31000,7.0463,683500
"3668","Day",110000,22000,7.0463,7046
"3669","Sleeper",100000,39000,7.0463,352320
"3670","Day",50000,17000,7.0463,27671
"3671","Sleeper",70000,28419,7.0463,185158
"3673","Day",46400,36400,7.0463,105696
"3674","Sleeper",86000,18825,7.0463,676454
"3675","Day",50000,30000,7.0463,169480
"3676","Sleeper",52000,NA,7.0463,0
"3677","Sleeper",80000,38000,7.0463,150412
"3678","Sleeper",104000,34000,7.0463,126835
"3679","Sleeper",100000,48500,7.0463,1056959
"3680","Sleeper",72500,NA,7.0463,14093
"3681","Day",73890,33760,7.0463,8456
"3682","Day",80000,18800,7.0463,70464
"3683","Unknown",25000,NA,7.0463,0
"3684","Day",59790,29790,7.0463,80893
"3685","Sleeper",65000,25000,7.0463,34563
"3687","Sleeper",102000,39000,7.0463,782149
"3688","Sleeper",86000,NA,7.0463,676454
"3689","Day",60040,33340,7.0463,35500
"3692","Sleeper",79700,35300,7.0463,1073828
"3693","Sleeper",60000,41000,7.0463,112256
"3694","Sleeper",68000,24400,7.0463,35232
"3695","Day",80000,30000,7.0463,160538
"3698","Sleeper",87000,32000,7.0463,613036
"3700","Day",77000,27000,7.0463,3523
"3701","Day",87000,34000,7.0463,70887
"3702","Sleeper",86500,33000,7.0463,141245
"3703","Day",38000,28000,7.0463,92766
"4723","Day",25000,NA,31.5102,0
"4727","Day",80000,28160,31.5102,2081409
"4728","Day",80000,30000,31.5102,630205
"4729","Sleeper",70000,34000,31.5102,2678371
"4731","Sleeper",75000,32000,31.5102,220005
"4734","Sleeper",80000,17500,31.5102,2510988
"4738","Day",60000,22000,31.5102,317623
"4739","Sleeper",65000,32200,31.5102,3891641
"4750","Day",25000,NA,31.5102,0
"4760","Sleeper",52000,NA,31.5102,0
"4763","Day",70000,27000,31.5102,1638533
"4764","Day",78000,26000,31.5102,2174175
"4774","Sleeper",75000,36000,31.5102,3938780
"4780","Day",35000,NA,31.5102,34661
"4784","Day",52000,NA,31.5102,0
"4787","Day",79800,27500,31.5102,737340
"4789","Sleeper",42000,17500,31.5102,6932253
"4790","Day",65000,NA,31.5102,1978213
"4796","Sleeper",80000,NA,31.5102,867067
"4797","Day",79000,28000,31.5102,1054490
"4810","Sleeper",42000,32000,31.5102,252082
"4815","Day",45000,NA,31.5102,341540
"4819","Sleeper",80000,25000,31.5102,315102
"4825","Day",52000,NA,31.5102,0
"4831","Sleeper",80000,30000,31.5102,2454648
"4837","Day",79000,35600,31.5102,2205717
"4838","Day",80000,42800,31.5102,767842
"4845","Unknown",80000,NA,31.5102,2510988
"4848","Sleeper",65000,32200,31.5102,2327819
"4857","Sleeper",70000,32500,31.5102,284853
"4864","Day",76000,NA,31.5102,315102
"4865","Sleeper",80000,NA,31.5102,157551
"4870","Day",80000,30000,31.5102,630205
"4875","Day",70000,31300,31.5102,3151024
"4876","Day",72000,32000,31.5102,472339
"4877","Unknown",25000,NA,31.5102,0
"4878","Day",52000,NA,31.5102,0
"4886","Day",80000,28000,31.5102,1260410
"4887","Sleeper",77000,NA,31.5102,3151024
"4901","Sleeper",25000,NA,31.5102,0
"4904","Day",46200,23587,31.5102,1312244
"4911","Day",80000,42800,31.5102,4838839
"4914","Day",77000,33000,31.5102,472654
"4916","Sleeper",50000,20000,31.5102,945307
"4919","Day",80000,17560,31.5102,983466
"4925","Day",51000,36000,31.5102,1512492
"4926","Sleeper",80000,NA,31.5102,97682
"4929","Day",77000,34000,31.5102,1722287
"4946","Day",25000,NA,31.5102,2520819
"4947","Unknown",52000,NA,31.5102,0
"4948","Sleeper",80000,39000,31.5102,6617151
"4952","Day",80000,40000,31.5102,3094841
"4968","Sleeper",65000,32200,31.5102,3842926
"5001","Day",54000,30000,31.5102,15755
"5007","Sleeper",65000,32000,31.5102,1954328
"5008","Day",25000,NA,31.5102,0
